FIPS,STATE,date_announced,date_effective,date_lift,date_reopen,order_length,days_since_order,days_since_reopen,ann_to_eff,reopened,days_since_lifted,lifted
48003,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48005,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48007,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48009,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48011,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48013,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48015,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48017,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48019,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48021,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48023,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48025,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48027,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48029,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48031,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48033,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48035,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48037,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48039,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48041,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48043,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48045,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48047,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48049,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48051,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48053,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48055,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48057,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48059,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48061,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48063,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48065,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48067,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48069,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48071,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48073,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48075,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48077,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48079,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48081,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48083,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48085,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48087,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48089,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48091,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48093,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48095,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48097,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48099,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48101,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48103,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48105,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48107,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48109,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48111,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48113,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48115,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48117,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48119,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48121,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48123,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48125,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48127,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48129,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48131,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48133,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48135,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48137,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48139,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48141,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48143,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48145,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48147,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48149,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48151,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48153,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48155,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48157,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48159,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48161,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48163,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48165,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48167,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48169,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48171,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48173,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48175,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48177,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48179,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48181,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48183,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48185,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48187,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48189,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48191,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48193,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48195,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48197,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48199,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48201,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48203,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48205,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48207,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48209,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48211,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48213,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48215,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48217,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48219,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48221,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48223,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48225,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48227,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48229,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48231,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48233,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48235,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48237,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48239,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48241,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48243,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48245,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48247,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48249,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48251,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48253,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48255,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48257,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48259,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48261,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48263,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48265,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48267,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48269,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48271,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48273,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48275,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48277,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48279,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48281,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48283,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48285,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48287,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48289,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48291,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48293,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48295,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48297,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48299,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48301,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48303,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48305,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48307,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48309,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48311,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48313,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48315,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48317,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48319,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48321,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48323,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48325,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48327,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48329,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48331,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48333,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48335,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48337,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48339,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48341,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48343,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48345,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48347,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48349,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48351,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48353,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48355,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48357,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48359,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48361,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48363,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48365,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48367,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48369,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48371,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48373,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48375,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48377,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48379,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48381,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48383,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48385,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48387,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48389,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48391,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48393,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48395,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48397,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48399,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48401,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48403,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48405,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48407,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48409,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48411,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48413,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48415,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48417,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48419,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48421,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48423,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48425,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48427,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48429,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48431,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48433,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48435,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48437,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48439,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48441,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48443,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48445,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48447,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48449,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48451,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48453,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48455,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48457,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48459,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48461,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48463,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48465,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48467,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48469,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48471,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48473,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48475,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48477,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48479,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48481,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48483,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48485,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48487,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48489,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48491,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48493,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48495,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48497,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48499,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48501,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48503,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48505,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
48507,TEXAS,2020-03-31,2020-04-02,2020-04-30,2020-05-01,28,112,83,2,1,84,1
49001,UTAH,2020-07-23,2020-07-23,2020-07-23,2020-05-01,0,0,83,0,1,0,1
49003,UTAH,2020-07-23,2020-07-23,2020-07-23,2020-05-01,0,0,83,0,1,0,1
49005,UTAH,2020-07-23,2020-07-23,2020-07-23,2020-05-01,0,0,83,0,1,0,1
49007,UTAH,2020-07-23,2020-07-23,2020-07-23,2020-05-01,0,0,83,0,1,0,1
49009,UTAH,2020-07-23,2020-07-23,2020-07-23,2020-05-01,0,0,83,0,1,0,1
49011,UTAH,2020-07-23,2020-07-23,2020-07-23,2020-05-01,0,0,83,0,1,0,1
49013,UTAH,2020-07-23,2020-07-23,2020-07-23,2020-05-01,0,0,83,0,1,0,1
49015,UTAH,2020-07-23,2020-07-23,2020-07-23,2020-05-01,0,0,83,0,1,0,1
49017,UTAH,2020-07-23,2020-07-23,2020-07-23,2020-05-01,0,0,83,0,1,0,1
49019,UTAH,2020-07-23,2020-07-23,2020-07-23,2020-05-01,0,0,83,0,1,0,1
49021,UTAH,2020-07-23,2020-07-23,2020-07-23,2020-05-01,0,0,83,0,1,0,1
49023,UTAH,2020-07-23,2020-07-23,2020-07-23,2020-05-01,0,0,83,0,1,0,1
49025,UTAH,2020-07-23,2020-07-23,2020-07-23,2020-05-01,0,0,83,0,1,0,1
49027,UTAH,2020-07-23,2020-07-23,2020-07-23,2020-05-01,0,0,83,0,1,0,1
49029,UTAH,2020-07-23,2020-07-23,2020-07-23,2020-05-01,0,0,83,0,1,0,1
49031,UTAH,2020-07-23,2020-07-23,2020-07-23,2020-05-01,0,0,83,0,1,0,1
49033,UTAH,2020-07-23,2020-07-23,2020-07-23,2020-05-01,0,0,83,0,1,0,1
49035,UTAH,2020-07-23,2020-07-23,2020-07-23,2020-05-01,0,0,83,0,1,0,1
49037,UTAH,2020-07-23,2020-07-23,2020-07-23,2020-05-01,0,0,83,0,1,0,1
49039,UTAH,2020-07-23,2020-07-23,2020-07-23,2020-05-01,0,0,83,0,1,0,1
